time_sec,amplitude,class
0.5529635389666494,-51.0,inter_ictal
0.5587235758308853,-70.0,inter_ictal
0.5644836126951213,-82.0,inter_ictal
0.5702436495593571,-84.0,inter_ictal
0.5760036864235931,-84.0,inter_ictal
0.581763723287829,-83.0,inter_ictal
0.587523760152065,-84.0,inter_ictal
0.5932837970163009,-76.0,inter_ictal
0.5990438338805368,-73.0,inter_ictal
0.6048038707447727,-64.0,inter_ictal
0.6105639076090087,-56.0,inter_ictal
0.6163239444732446,-37.0,inter_ictal
0.6220839813374806,-27.0,inter_ictal
0.6278440182017164,-22.0,inter_ictal
0.6336040550659524,-10.0,inter_ictal
0.6393640919301883,-4.0,inter_ictal
0.6451241287944243,2.0,inter_ictal
0.6508841656586601,5.0,inter_ictal
0.6566442025228961,8.0,inter_ictal
0.662404239387132,12.0,inter_ictal
0.668164276251368,22.0,inter_ictal
0.6739243131156039,34.0,inter_ictal
0.6796843499798398,49.0,inter_ictal
0.6854443868440757,58.0,inter_ictal
0.6912044237083117,70.0,inter_ictal
0.6969644605725476,83.0,inter_ictal
0.7027244974367836,88.0,inter_ictal
0.7084845343010194,99.0,inter_ictal
0.7142445711652554,110.0,inter_ictal
0.7200046080294913,121.0,inter_ictal
0.7257646448937273,126.0,inter_ictal
0.7315246817579631,127.0,inter_ictal
0.7372847186221991,131.0,inter_ictal
0.7430447554864351,130.0,inter_ictal
0.748804792350671,133.0,inter_ictal
0.754564829214907,133.0,inter_ictal
0.7603248660791428,130.0,inter_ictal
0.7660849029433788,124.0,inter_ictal
0.7718449398076147,119.0,inter_ictal
0.7776049766718507,113.0,inter_ictal
0.7833650135360866,108.0,inter_ictal
0.7891250504003225,102.0,inter_ictal
0.7948850872645584,100.0,inter_ictal
0.8006451241287944,97.0,inter_ictal
0.8064051609930303,86.0,inter_ictal
0.8121651978572663,77.0,inter_ictal
0.8179252347215021,71.0,inter_ictal
0.8236852715857381,72.0,inter_ictal
0.829445308449974,77.0,inter_ictal
0.83520534531421,83.0,inter_ictal
0.8409653821784459,83.0,inter_ictal
0.8467254190426818,75.0,inter_ictal
0.8524854559069177,68.0,inter_ictal
0.8582454927711537,54.0,inter_ictal
0.8640055296353896,37.0,inter_ictal
0.8697655664996256,26.0,inter_ictal
0.8755256033638614,13.0,inter_ictal
0.8812856402280974,5.0,inter_ictal
0.8870456770923333,-1.0,inter_ictal
0.8928057139565693,-3.0,inter_ictal
0.8985657508208051,-10.0,inter_ictal
0.9043257876850411,-13.0,inter_ictal
0.910085824549277,-19.0,inter_ictal
0.915845861413513,-16.0,inter_ictal
0.9216058982777489,-18.0,inter_ictal
0.9273659351419848,-24.0,inter_ictal
0.9331259720062208,-32.0,inter_ictal
0.9388860088704567,-42.0,inter_ictal
0.9446460457346927,-51.0,inter_ictal
0.9504060825989286,-54.0,inter_ictal
0.9561661194631645,-50.0,inter_ictal
0.9619261563274004,-44.0,inter_ictal
0.9676861931916364,-37.0,inter_ictal
0.9734462300558723,-28.0,inter_ictal
0.9792062669201083,-26.0,inter_ictal
0.9849663037843441,-27.0,inter_ictal
0.9907263406485801,-26.0,inter_ictal
0.996486377512816,-24.0,inter_ictal
1.002246414377052,-25.0,inter_ictal
1.0080064512412878,-26.0,inter_ictal
1.0137664881055237,-29.0,inter_ictal
1.0195265249697598,-28.0,inter_ictal
1.0252865618339957,-33.0,inter_ictal
1.0310465986982316,-31.0,inter_ictal
1.0368066355624674,-31.0,inter_ictal
1.0425666724267035,-31.0,inter_ictal
1.0483267092909394,-34.0,inter_ictal
1.0540867461551753,-32.0,inter_ictal
1.0598467830194112,-32.0,inter_ictal
1.0656068198836472,-31.0,inter_ictal
1.0713668567478831,-30.0,inter_ictal
1.077126893612119,-30.0,inter_ictal
1.0828869304763549,-31.0,inter_ictal
1.088646967340591,-35.0,inter_ictal
1.0944070042048268,-41.0,inter_ictal
1.1001670410690627,-46.0,inter_ictal
1.1059270779332988,-51.0,inter_ictal
1.1116871147975347,-51.0,inter_ictal
1.1174471516617706,-53.0,inter_ictal
1.1232071885260064,-59.0,inter_ictal
1.1289672253902425,-60.0,inter_ictal
1.1347272622544784,-59.0,inter_ictal
1.1404872991187143,-55.0,inter_ictal
1.1462473359829501,-52.0,inter_ictal
1.1520073728471862,-51.0,inter_ictal
1.1577674097114221,-52.0,inter_ictal
1.163527446575658,-59.0,inter_ictal
1.1692874834398939,-68.0,inter_ictal
1.17504752030413,-76.0,inter_ictal
1.1808075571683658,-86.0,inter_ictal
1.1865675940326017,-99.0,inter_ictal
1.1923276308968376,-106.0,inter_ictal
1.1980876677610737,-113.0,inter_ictal
1.2038477046253095,-111.0,inter_ictal
1.2096077414895454,-112.0,inter_ictal
1.2153677783537813,-110.0,inter_ictal
1.2211278152180174,-110.0,inter_ictal
1.2268878520822533,-111.0,inter_ictal
1.2326478889464891,-109.0,inter_ictal
1.238407925810725,-109.0,inter_ictal
1.244167962674961,-105.0,inter_ictal
1.249927999539197,-97.0,inter_ictal
1.2556880364034329,-84.0,inter_ictal
1.2614480732676687,-76.0,inter_ictal
1.2672081101319048,-77.0,inter_ictal
1.2729681469961407,-81.0,inter_ictal
1.2787281838603766,-89.0,inter_ictal
1.2844882207246124,-91.0,inter_ictal
1.2902482575888485,-88.0,inter_ictal
1.2960082944530844,-71.0,inter_ictal
1.3017683313173203,-67.0,inter_ictal
1.3075283681815564,-67.0,inter_ictal
1.3132884050457923,-69.0,inter_ictal
1.3190484419100281,-73.0,inter_ictal
1.324808478774264,-74.0,inter_ictal
1.3305685156385,-72.0,inter_ictal
1.336328552502736,-71.0,inter_ictal
1.3420885893669718,-76.0,inter_ictal
1.3478486262312077,-78.0,inter_ictal
1.3536086630954438,-77.0,inter_ictal
1.3593686999596797,-68.0,inter_ictal
1.3651287368239156,-62.0,inter_ictal
1.3708887736881514,-58.0,inter_ictal
1.3766488105523875,-57.0,inter_ictal
1.3824088474166234,-54.0,inter_ictal
1.3881688842808593,-47.0,inter_ictal
1.3939289211450951,-39.0,inter_ictal
1.3996889580093312,-40.0,inter_ictal
1.4054489948735671,-47.0,inter_ictal
1.411209031737803,-50.0,inter_ictal
1.4169690686020389,-52.0,inter_ictal
1.422729105466275,-48.0,inter_ictal
1.4284891423305108,-49.0,inter_ictal
1.4342491791947467,-46.0,inter_ictal
1.4400092160589826,-47.0,inter_ictal
1.4457692529232187,-50.0,inter_ictal
1.4515292897874545,-52.0,inter_ictal
1.4572893266516904,-55.0,inter_ictal
1.4630493635159263,-67.0,inter_ictal
1.4688094003801624,-70.0,inter_ictal
1.4745694372443983,-71.0,inter_ictal
1.4803294741086341,-77.0,inter_ictal
1.4860895109728702,-88.0,inter_ictal
1.491849547837106,-101.0,inter_ictal
1.497609584701342,-105.0,inter_ictal
1.5033696215655779,-105.0,inter_ictal
1.509129658429814,-102.0,inter_ictal
1.5148896952940498,-96.0,inter_ictal
1.5206497321582857,-95.0,inter_ictal
1.5264097690225216,-92.0,inter_ictal
1.5321698058867577,-85.0,inter_ictal
1.5379298427509935,-75.0,inter_ictal
1.5436898796152294,-64.0,inter_ictal
1.5494499164794653,-57.0,inter_ictal
1.5552099533437014,-50.0,inter_ictal
1.5609699902079373,-45.0,inter_ictal
1.5667300270721731,-41.0,inter_ictal
1.572490063936409,-35.0,inter_ictal
1.578250100800645,-27.0,inter_ictal
1.584010137664881,-22.0,inter_ictal
1.5897701745291168,-23.0,inter_ictal
1.5955302113933527,-29.0,inter_ictal
1.6012902482575888,-42.0,inter_ictal
1.6070502851218247,-51.0,inter_ictal
1.6128103219860606,-59.0,inter_ictal
1.6185703588502964,-60.0,inter_ictal
1.6243303957145325,-62.0,inter_ictal
1.6300904325787684,-63.0,inter_ictal
1.6358504694430043,-51.0,inter_ictal
1.6416105063072401,-44.0,inter_ictal
1.6473705431714762,-29.0,inter_ictal
1.6531305800357121,-18.0,inter_ictal
1.658890616899948,-14.0,inter_ictal
1.664650653764184,-15.0,inter_ictal
1.67041069062842,-10.0,inter_ictal
1.6761707274926558,-5.0,inter_ictal
1.6819307643568917,-4.0,inter_ictal
1.6876908012211278,-1.0,inter_ictal
1.6934508380853637,-1.0,inter_ictal
1.6992108749495995,-1.0,inter_ictal
1.7049709118138354,-5.0,inter_ictal
1.7107309486780715,-7.0,inter_ictal
1.7164909855423074,-9.0,inter_ictal
1.7222510224065433,-11.0,inter_ictal
1.7280110592707791,-12.0,inter_ictal
1.7337710961350152,-7.0,inter_ictal
1.739531132999251,-15.0,inter_ictal
1.745291169863487,-20.0,inter_ictal
1.7510512067277229,-26.0,inter_ictal
1.756811243591959,-22.0,inter_ictal
1.7625712804561948,-13.0,inter_ictal
1.7683313173204307,-3.0,inter_ictal
1.7740913541846666,-1.0,inter_ictal
1.7798513910489027,-5.0,inter_ictal
1.7856114279131385,-16.0,inter_ictal
1.7913714647773744,-28.0,inter_ictal
1.7971315016416103,-30.0,inter_ictal
1.8028915385058464,-31.0,inter_ictal
1.8086515753700823,-34.0,inter_ictal
1.8144116122343181,-32.0,inter_ictal
1.820171649098554,-39.0,inter_ictal
1.82593168596279,-42.0,inter_ictal
1.831691722827026,-46.0,inter_ictal
1.8374517596912618,-43.0,inter_ictal
1.8432117965554977,-48.0,inter_ictal
1.8489718334197338,-48.0,inter_ictal
1.8547318702839697,-44.0,inter_ictal
1.8604919071482056,-30.0,inter_ictal
1.8662519440124417,-7.0,inter_ictal
1.8720119808766775,14.0,inter_ictal
1.8777720177409134,38.0,inter_ictal
1.8835320546051493,40.0,inter_ictal
1.8892920914693854,36.0,inter_ictal
1.8950521283336212,26.0,inter_ictal
1.9008121651978571,23.0,inter_ictal
1.906572202062093,21.0,inter_ictal
1.912332238926329,24.0,inter_ictal
1.918092275790565,22.0,inter_ictal
1.9238523126548008,21.0,inter_ictal
1.9296123495190367,22.0,inter_ictal
1.9353723863832728,30.0,inter_ictal
1.9411324232475087,36.0,inter_ictal
1.9468924601117445,35.0,inter_ictal
1.9526524969759804,33.0,inter_ictal
1.9584125338402165,22.0,inter_ictal
1.9641725707044524,8.0,inter_ictal
1.9699326075686883,-2.0,inter_ictal
1.9756926444329241,-4.0,inter_ictal
1.9814526812971602,1.0,inter_ictal
1.987212718161396,9.0,inter_ictal
1.992972755025632,23.0,inter_ictal
1.9987327918898679,30.0,inter_ictal
2.004492828754104,37.0,inter_ictal
2.0102528656183396,36.0,inter_ictal
2.0160129024825757,39.0,inter_ictal
2.021772939346812,29.0,inter_ictal
2.0275329762110474,21.0,inter_ictal
2.0332930130752835,14.0,inter_ictal
2.0390530499395196,9.0,inter_ictal
2.0448130868037553,10.0,inter_ictal
2.0505731236679914,12.0,inter_ictal
2.0563331605322275,17.0,inter_ictal
2.062093197396463,21.0,inter_ictal
2.0678532342606992,20.0,inter_ictal
2.073613271124935,21.0,inter_ictal
2.079373307989171,13.0,inter_ictal
2.085133344853407,10.0,inter_ictal
2.0908933817176427,3.0,inter_ictal
2.096653418581879,4.0,inter_ictal
2.102413455446115,-2.0,inter_ictal
2.1081734923103506,7.0,inter_ictal
2.1139335291745867,12.0,inter_ictal
2.1196935660388223,10.0,inter_ictal
2.1254536029030584,1.0,inter_ictal
2.1312136397672945,-12.0,inter_ictal
2.13697367663153,-17.0,inter_ictal
2.1427337134957662,-18.0,inter_ictal
2.1484937503600023,-13.0,inter_ictal
2.154253787224238,-2.0,inter_ictal
2.160013824088474,7.0,inter_ictal
2.1657738609527097,9.0,inter_ictal
2.171533897816946,10.0,inter_ictal
2.177293934681182,10.0,inter_ictal
2.1830539715454176,11.0,inter_ictal
2.1888140084096537,18.0,inter_ictal
2.1945740452738898,31.0,inter_ictal
2.2003340821381254,37.0,inter_ictal
2.2060941190023615,42.0,inter_ictal
2.2118541558665976,50.0,inter_ictal
2.2176141927308333,55.0,inter_ictal
2.2233742295950694,55.0,inter_ictal
2.229134266459305,54.0,inter_ictal
2.234894303323541,53.0,inter_ictal
2.240654340187777,48.0,inter_ictal
2.246414377052013,39.0,inter_ictal
2.252174413916249,32.0,inter_ictal
2.257934450780485,20.0,inter_ictal
2.2636944876447207,12.0,inter_ictal
2.269454524508957,5.0,inter_ictal
2.2752145613731924,3.0,inter_ictal
2.2809745982374285,1.0,inter_ictal
2.2867346351016646,-5.0,inter_ictal
2.2924946719659003,-8.0,inter_ictal
2.2982547088301364,-8.0,inter_ictal
2.3040147456943725,-8.0,inter_ictal
2.309774782558608,-5.0,inter_ictal
2.3155348194228442,8.0,inter_ictal
2.32129485628708,22.0,inter_ictal
2.327054893151316,40.0,inter_ictal
2.332814930015552,46.0,inter_ictal
2.3385749668797877,48.0,inter_ictal
2.344335003744024,38.0,inter_ictal
2.35009504060826,26.0,inter_ictal
2.3558550774724956,22.0,inter_ictal
2.3616151143367317,10.0,inter_ictal
2.3673751512009673,-1.0,inter_ictal
2.3731351880652034,-11.0,inter_ictal
2.3788952249294395,-18.0,inter_ictal
2.384655261793675,-42.0,inter_ictal
2.3904152986579112,-58.0,inter_ictal
2.3961753355221473,-56.0,inter_ictal
2.401935372386383,-51.0,inter_ictal
2.407695409250619,-26.0,inter_ictal
2.413455446114855,-9.0,inter_ictal
2.419215482979091,18.0,inter_ictal
2.424975519843327,33.0,inter_ictal
2.4307355567075626,47.0,inter_ictal
2.4364955935717987,60.0,inter_ictal
2.4422556304360348,64.0,inter_ictal
2.4480156673002704,76.0,inter_ictal
2.4537757041645065,87.0,inter_ictal
2.4595357410287426,91.0,inter_ictal
2.4652957778929783,92.0,inter_ictal
2.4710558147572144,87.0,inter_ictal
2.47681585162145,89.0,inter_ictal
2.482575888485686,87.0,inter_ictal
2.488335925349922,89.0,inter_ictal
2.494095962214158,91.0,inter_ictal
2.499855999078394,91.0,inter_ictal
2.50561603594263,88.0,inter_ictal
2.5113760728068657,94.0,inter_ictal
2.517136109671102,94.0,inter_ictal
2.5228961465353374,94.0,inter_ictal
2.5286561833995735,95.0,inter_ictal
2.5344162202638096,94.0,inter_ictal
2.5401762571280453,92.0,inter_ictal
2.5459362939922814,86.0,inter_ictal
2.5516963308565175,77.0,inter_ictal
2.557456367720753,53.0,inter_ictal
2.5632164045849892,-33.0,inter_ictal
2.568976441449225,-99.0,inter_ictal
2.574736478313461,-159.0,inter_ictal
2.580496515177697,-139.0,inter_ictal
2.5862565520419327,-59.0,inter_ictal
2.592016588906169,36.0,inter_ictal
2.597776625770405,91.0,inter_ictal
2.6035366626346406,122.0,inter_ictal
2.6092966994988767,129.0,inter_ictal
2.6150567363631128,140.0,inter_ictal
2.6208167732273484,140.0,inter_ictal
2.6265768100915845,125.0,inter_ictal
2.63233684695582,105.0,inter_ictal
2.6380968838200562,83.0,inter_ictal
2.6438569206842923,74.0,inter_ictal
2.649616957548528,73.0,inter_ictal
2.655376994412764,86.0,inter_ictal
2.661137031277,90.0,inter_ictal
2.666897068141236,85.0,inter_ictal
2.672657105005472,84.0,inter_ictal
2.6784171418697076,74.0,inter_ictal
2.6841771787339437,65.0,inter_ictal
2.6899372155981798,51.0,inter_ictal
2.6956972524624154,41.0,inter_ictal
2.7014572893266515,34.0,inter_ictal
2.7072173261908876,29.0,inter_ictal
2.7129773630551233,30.0,inter_ictal
2.7187373999193594,32.0,inter_ictal
2.724497436783595,30.0,inter_ictal
2.730257473647831,27.0,inter_ictal
2.736017510512067,29.0,inter_ictal
2.741777547376303,31.0,inter_ictal
2.747537584240539,35.0,inter_ictal
2.753297621104775,42.0,inter_ictal
2.7590576579690107,39.0,inter_ictal
2.764817694833247,38.0,inter_ictal
2.770577731697483,36.0,inter_ictal
2.7763377685617185,42.0,inter_ictal
2.7820978054259546,43.0,inter_ictal
2.7878578422901903,47.0,inter_ictal
2.7936178791544264,54.0,inter_ictal
2.7993779160186625,59.0,inter_ictal
2.805137952882898,62.0,inter_ictal
2.8108979897471342,60.0,inter_ictal
2.8166580266113703,56.0,inter_ictal
2.822418063475606,51.0,inter_ictal
2.828178100339842,48.0,inter_ictal
2.8339381372040777,46.0,inter_ictal
2.839698174068314,41.0,inter_ictal
2.84545821093255,32.0,inter_ictal
2.8512182477967856,25.0,inter_ictal
2.8569782846610217,28.0,inter_ictal
2.8627383215252578,24.0,inter_ictal
2.8684983583894934,24.0,inter_ictal
2.8742583952537295,26.0,inter_ictal
2.880018432117965,21.0,inter_ictal
2.8857784689822013,18.0,inter_ictal
2.8915385058464373,15.0,inter_ictal
2.897298542710673,11.0,inter_ictal
2.903058579574909,6.0,inter_ictal
2.908818616439145,3.0,inter_ictal
2.914578653303381,-1.0,inter_ictal
2.920338690167617,2.0,inter_ictal
2.9260987270318526,-5.0,inter_ictal
2.9318587638960887,0.0,inter_ictal
2.9376188007603248,5.0,inter_ictal
2.9433788376245604,9.0,inter_ictal
2.9491388744887965,17.0,inter_ictal
2.9548989113530326,24.0,inter_ictal
2.9606589482172683,24.0,inter_ictal
2.9664189850815044,15.0,inter_ictal
2.9721790219457405,7.0,inter_ictal
2.977939058809976,-2.0,inter_ictal
2.983699095674212,-11.0,inter_ictal
2.989459132538448,-22.0,inter_ictal
2.995219169402684,-32.0,inter_ictal
3.00097920626692,-39.0,inter_ictal
3.0067392431311557,-46.0,inter_ictal
3.012499279995392,-44.0,inter_ictal
3.018259316859628,-48.0,inter_ictal
3.0240193537238635,-53.0,inter_ictal
3.0297793905880996,-58.0,inter_ictal
3.0355394274523353,-55.0,inter_ictal
3.0412994643165714,-53.0,inter_ictal
3.0470595011808075,-49.0,inter_ictal
3.052819538045043,-54.0,inter_ictal
3.0585795749092792,-60.0,inter_ictal
3.0643396117735153,-68.0,inter_ictal
3.070099648637751,-72.0,inter_ictal
3.075859685501987,-67.0,inter_ictal
3.0816197223662227,-66.0,inter_ictal
3.087379759230459,-61.0,inter_ictal
3.093139796094695,-57.0,inter_ictal
3.0988998329589306,-60.0,inter_ictal
3.1046598698231667,-58.0,inter_ictal
3.1104199066874028,-55.0,inter_ictal
3.1161799435516384,-49.0,inter_ictal
3.1219399804158745,-44.0,inter_ictal
3.12770001728011,-39.0,inter_ictal
3.1334600541443463,-34.0,inter_ictal
3.1392200910085823,-34.0,inter_ictal
3.144980127872818,-41.0,inter_ictal
3.150740164737054,-48.0,inter_ictal
3.15650020160129,-49.0,inter_ictal
3.162260238465526,-45.0,inter_ictal
3.168020275329762,-37.0,inter_ictal
3.173780312193998,-28.0,inter_ictal
3.1795403490582337,-18.0,inter_ictal
3.18530038592247,-17.0,inter_ictal
3.1910604227867054,-12.0,inter_ictal
3.1968204596509415,-15.0,inter_ictal
3.2025804965151776,-22.0,inter_ictal
3.2083405333794133,-30.0,inter_ictal
3.2141005702436494,-39.0,inter_ictal
3.2198606071078855,-47.0,inter_ictal
3.225620643972121,-52.0,inter_ictal
3.231380680836357,-53.0,inter_ictal
3.237140717700593,-55.0,inter_ictal
3.242900754564829,-56.0,inter_ictal
3.248660791429065,-55.0,inter_ictal
3.2544208282933007,-51.0,inter_ictal
3.260180865157537,-56.0,inter_ictal
3.265940902021773,-64.0,inter_ictal
3.2717009388860085,-71.0,inter_ictal
3.2774609757502446,-79.0,inter_ictal
3.2832210126144803,-86.0,inter_ictal
3.2889810494787164,-90.0,inter_ictal
3.2947410863429525,-86.0,inter_ictal
3.300501123207188,-76.0,inter_ictal
3.3062611600714242,-64.0,inter_ictal
3.3120211969356603,-47.0,inter_ictal
3.317781233799896,-41.0,inter_ictal
3.323541270664132,-41.0,inter_ictal
3.329301307528368,-47.0,inter_ictal
3.335061344392604,-54.0,inter_ictal
3.34082138125684,-64.0,inter_ictal
3.3465814181210756,-70.0,inter_ictal
3.3523414549853117,-73.0,inter_ictal
3.3581014918495478,-78.0,inter_ictal
3.3638615287137834,-82.0,inter_ictal
3.3696215655780195,-85.0,inter_ictal
3.3753816024422556,-79.0,inter_ictal
3.3811416393064913,-73.0,inter_ictal
3.3869016761707273,-67.0,inter_ictal
3.392661713034963,-56.0,inter_ictal
3.398421749899199,-52.0,inter_ictal
3.404181786763435,-48.0,inter_ictal
3.409941823627671,-51.0,inter_ictal
3.415701860491907,-46.0,inter_ictal
3.421461897356143,-45.0,inter_ictal
3.4272219342203787,-42.0,inter_ictal
3.432981971084615,-33.0,inter_ictal
3.4387420079488504,-24.0,inter_ictal
3.4445020448130865,-16.0,inter_ictal
3.4502620816773226,-4.0,inter_ictal
3.4560221185415583,6.0,inter_ictal
3.4617821554057944,14.0,inter_ictal
3.4675421922700305,20.0,inter_ictal
3.473302229134266,26.0,inter_ictal
3.479062265998502,34.0,inter_ictal
3.484822302862738,37.0,inter_ictal
3.490582339726974,41.0,inter_ictal
3.49634237659121,39.0,inter_ictal
3.5021024134554457,35.0,inter_ictal
3.507862450319682,30.0,inter_ictal
3.513622487183918,26.0,inter_ictal
3.5193825240481535,24.0,inter_ictal
3.5251425609123896,20.0,inter_ictal
3.5309025977766257,14.0,inter_ictal
3.5366626346408614,11.0,inter_ictal
3.5424226715050975,12.0,inter_ictal
3.548182708369333,9.0,inter_ictal
3.5539427452335692,8.0,inter_ictal
3.5597027820978053,5.0,inter_ictal
3.565462818962041,2.0,inter_ictal
3.571222855826277,-1.0,inter_ictal
3.576982892690513,-4.0,inter_ictal
3.582742929554749,-10.0,inter_ictal
3.588502966418985,-11.0,inter_ictal
3.5942630032832206,-13.0,inter_ictal
3.6000230401474567,-10.0,inter_ictal
3.6057830770116928,-12.0,inter_ictal
3.6115431138759284,-13.0,inter_ictal
3.6173031507401645,-10.0,inter_ictal
3.6230631876044006,-9.0,inter_ictal
3.6288232244686363,-5.0,inter_ictal
3.6345832613328724,2.0,inter_ictal
3.640343298197108,2.0,inter_ictal
3.646103335061344,1.0,inter_ictal
3.65186337192558,3.0,inter_ictal
3.657623408789816,2.0,inter_ictal
3.663383445654052,-4.0,inter_ictal
3.669143482518288,-6.0,inter_ictal
3.6749035193825237,-6.0,inter_ictal
3.68066355624676,-5.0,inter_ictal
3.6864235931109954,0.0,inter_ictal
3.6921836299752315,5.0,inter_ictal
3.6979436668394676,7.0,inter_ictal
3.7037037037037033,13.0,inter_ictal
3.7094637405679394,15.0,inter_ictal
3.7152237774321755,24.0,inter_ictal
3.720983814296411,24.0,inter_ictal
3.726743851160647,24.0,inter_ictal
3.7325038880248833,26.0,inter_ictal
3.738263924889119,25.0,inter_ictal
3.744023961753355,27.0,inter_ictal
3.7497839986175907,30.0,inter_ictal
3.755544035481827,35.0,inter_ictal
3.761304072346063,34.0,inter_ictal
3.7670641092102986,31.0,inter_ictal
3.7728241460745346,27.0,inter_ictal
3.7785841829387707,20.0,inter_ictal
3.7843442198030064,17.0,inter_ictal
3.7901042566672425,14.0,inter_ictal
3.795864293531478,14.0,inter_ictal
3.8016243303957142,8.0,inter_ictal
3.8073843672599503,7.0,inter_ictal
3.813144404124186,4.0,inter_ictal
3.818904440988422,-2.0,inter_ictal
3.824664477852658,-4.0,inter_ictal
3.830424514716894,-1.0,inter_ictal
3.83618455158113,3.0,inter_ictal
3.8419445884453656,1.0,inter_ictal
3.8477046253096017,6.0,inter_ictal
3.8534646621738378,3.0,inter_ictal
3.8592246990380734,-4.0,inter_ictal
3.8649847359023095,-17.0,inter_ictal
3.8707447727665456,-24.0,inter_ictal
3.8765048096307813,-34.0,inter_ictal
3.8822648464950174,-41.0,inter_ictal
3.8880248833592534,-46.0,inter_ictal
3.893784920223489,-48.0,inter_ictal
3.899544957087725,-50.0,inter_ictal
3.905304993951961,-61.0,inter_ictal
3.911065030816197,-70.0,inter_ictal
3.916825067680433,-73.0,inter_ictal
3.9225851045446687,-83.0,inter_ictal
3.928345141408905,-88.0,inter_ictal
3.934105178273141,-95.0,inter_ictal
3.9398652151373765,-100.0,inter_ictal
3.9456252520016126,-109.0,inter_ictal
3.9513852888658483,-111.0,inter_ictal
3.9571453257300844,-114.0,inter_ictal
