time_sec,amplitude,class
0.36288232244686364,-79.0,ictal
0.36864235931109957,-149.0,ictal
0.3744023961753355,-262.0,ictal
0.3801624330395714,-407.0,ictal
0.38592246990380735,-558.0,ictal
0.3916825067680433,-681.0,ictal
0.3974425436322792,-732.0,ictal
0.40320258049651514,-739.0,ictal
0.40896261736075107,-676.0,ictal
0.414722654224987,-590.0,ictal
0.4204826910892229,-516.0,ictal
0.42624272795345886,-430.0,ictal
0.4320027648176948,-291.0,ictal
0.4377628016819307,-291.0,ictal
0.44352283854616664,-47.0,ictal
0.44928287541040257,256.0,ictal
0.4550429122746385,491.0,ictal
0.46080294913887443,635.0,ictal
0.4665629860031104,662.0,ictal
0.47232302286734634,632.0,ictal
0.47808305973158227,525.0,ictal
0.4838430965958182,408.0,ictal
0.48960313346005413,289.0,ictal
0.49536317032429006,205.0,ictal
0.501123207188526,125.0,ictal
0.5068832440527619,49.0,ictal
0.5126432809169978,-25.0,ictal
0.5184033177812337,-88.0,ictal
0.5241633546454697,-153.0,ictal
0.5299233915097056,-241.0,ictal
0.5356834283739416,-369.0,ictal
0.5414434652381774,-512.0,ictal
0.5472035021024134,-654.0,ictal
0.5529635389666494,-739.0,ictal
0.5587235758308853,-762.0,ictal
0.5644836126951213,-707.0,ictal
0.5702436495593571,-617.0,ictal
0.5760036864235931,-532.0,ictal
0.581763723287829,-457.0,ictal
0.587523760152065,-333.0,ictal
0.5932837970163009,-109.0,ictal
0.5990438338805368,212.0,ictal
0.6048038707447727,480.0,ictal
0.6105639076090087,644.0,ictal
0.6163239444732446,697.0,ictal
0.6220839813374806,671.0,ictal
0.6278440182017164,590.0,ictal
0.6336040550659524,475.0,ictal
0.6393640919301883,360.0,ictal
0.6451241287944243,262.0,ictal
0.6508841656586601,181.0,ictal
0.6566442025228961,98.0,ictal
0.662404239387132,14.0,ictal
0.668164276251368,-53.0,ictal
0.6739243131156039,-115.0,ictal
0.6796843499798398,-211.0,ictal
0.6854443868440757,-331.0,ictal
0.6912044237083117,-479.0,ictal
0.6969644605725476,-624.0,ictal
0.7027244974367836,-717.0,ictal
0.7084845343010194,-758.0,ictal
0.7142445711652554,-722.0,ictal
0.7200046080294913,-637.0,ictal
0.7257646448937273,-544.0,ictal
0.7315246817579631,-468.0,ictal
0.7372847186221991,-360.0,ictal
0.7430447554864351,-160.0,ictal
0.748804792350671,124.0,ictal
0.754564829214907,420.0,ictal
0.7603248660791428,602.0,ictal
0.7660849029433788,687.0,ictal
0.7718449398076147,679.0,ictal
0.7776049766718507,591.0,ictal
0.7833650135360866,467.0,ictal
0.7891250504003225,347.0,ictal
0.7948850872645584,249.0,ictal
0.8006451241287944,192.0,ictal
0.8064051609930303,132.0,ictal
0.8121651978572663,73.0,ictal
0.8179252347215021,-6.0,ictal
0.8236852715857381,-124.0,ictal
0.829445308449974,-279.0,ictal
0.83520534531421,-441.0,ictal
0.8409653821784459,-576.0,ictal
0.8467254190426818,-657.0,ictal
0.8524854559069177,-673.0,ictal
0.8582454927711537,-657.0,ictal
0.8640055296353896,-582.0,ictal
0.8697655664996256,-489.0,ictal
0.8755256033638614,-419.0,ictal
0.8812856402280974,-316.0,ictal
0.8870456770923333,-147.0,ictal
0.8928057139565693,113.0,ictal
0.8985657508208051,370.0,ictal
0.9043257876850411,557.0,ictal
0.910085824549277,643.0,ictal
0.915845861413513,649.0,ictal
0.9216058982777489,596.0,ictal
0.9273659351419848,468.0,ictal
0.9331259720062208,337.0,ictal
0.9388860088704567,217.0,ictal
0.9446460457346927,141.0,ictal
0.9504060825989286,76.0,ictal
0.9561661194631645,11.0,ictal
0.9619261563274004,-43.0,ictal
0.9676861931916364,-88.0,ictal
0.9734462300558723,-137.0,ictal
0.9792062669201083,-206.0,ictal
0.9849663037843441,-341.0,ictal
0.9907263406485801,-493.0,ictal
0.996486377512816,-628.0,ictal
1.002246414377052,-716.0,ictal
1.0080064512412878,-738.0,ictal
1.0137664881055237,-684.0,ictal
1.0195265249697598,-598.0,ictal
1.0252865618339957,-509.0,ictal
1.0310465986982316,-419.0,ictal
1.0368066355624674,-268.0,ictal
1.0425666724267035,-19.0,ictal
1.0483267092909394,296.0,ictal
1.0540867461551753,537.0,ictal
1.0598467830194112,677.0,ictal
1.0656068198836472,717.0,ictal
1.0713668567478831,670.0,ictal
1.077126893612119,566.0,ictal
1.0828869304763549,442.0,ictal
1.088646967340591,337.0,ictal
1.0944070042048268,266.0,ictal
1.1001670410690627,185.0,ictal
1.1059270779332988,119.0,ictal
1.1116871147975347,23.0,ictal
1.1174471516617706,-62.0,ictal
1.1232071885260064,-206.0,ictal
1.1289672253902425,-358.0,ictal
1.1347272622544784,-521.0,ictal
1.1404872991187143,-615.0,ictal
1.1462473359829501,-654.0,ictal
1.1520073728471862,-656.0,ictal
1.1577674097114221,-586.0,ictal
1.163527446575658,-508.0,ictal
1.1692874834398939,-430.0,ictal
1.17504752030413,-340.0,ictal
1.1808075571683658,-204.0,ictal
1.1865675940326017,3.0,ictal
1.1923276308968376,281.0,ictal
1.1980876677610737,490.0,ictal
1.2038477046253095,611.0,ictal
1.2096077414895454,641.0,ictal
1.2153677783537813,592.0,ictal
1.2211278152180174,472.0,ictal
1.2268878520822533,331.0,ictal
1.2326478889464891,192.0,ictal
1.238407925810725,122.0,ictal
1.244167962674961,54.0,ictal
1.249927999539197,-6.0,ictal
1.2556880364034329,-69.0,ictal
1.2614480732676687,-112.0,ictal
1.2672081101319048,-150.0,ictal
1.2729681469961407,-199.0,ictal
1.2787281838603766,-303.0,ictal
1.2844882207246124,-448.0,ictal
1.2902482575888485,-594.0,ictal
1.2960082944530844,-696.0,ictal
1.3017683313173203,-741.0,ictal
1.3075283681815564,-721.0,ictal
1.3132884050457923,-634.0,ictal
1.3190484419100281,-537.0,ictal
1.324808478774264,-451.0,ictal
1.3305685156385,-341.0,ictal
1.336328552502736,-142.0,ictal
1.3420885893669718,143.0,ictal
1.3478486262312077,438.0,ictal
1.3536086630954438,612.0,ictal
1.3593686999596797,697.0,ictal
1.3651287368239156,673.0,ictal
1.3708887736881514,577.0,ictal
1.3766488105523875,462.0,ictal
1.3824088474166234,342.0,ictal
1.3881688842808593,263.0,ictal
1.3939289211450951,200.0,ictal
1.3996889580093312,128.0,ictal
1.4054489948735671,53.0,ictal
1.411209031737803,-15.0,ictal
1.4169690686020389,-98.0,ictal
1.422729105466275,-209.0,ictal
1.4284891423305108,-352.0,ictal
1.4342491791947467,-515.0,ictal
1.4400092160589826,-634.0,ictal
1.4457692529232187,-688.0,ictal
1.4515292897874545,-696.0,ictal
1.4572893266516904,-637.0,ictal
1.4630493635159263,-548.0,ictal
1.4688094003801624,-461.0,ictal
1.4745694372443983,-367.0,ictal
1.4803294741086341,-244.0,ictal
1.4860895109728702,-35.0,ictal
1.491849547837106,235.0,ictal
1.497609584701342,460.0,ictal
1.5033696215655779,595.0,ictal
1.509129658429814,620.0,ictal
1.5148896952940498,557.0,ictal
1.5206497321582857,451.0,ictal
1.5264097690225216,324.0,ictal
1.5321698058867577,226.0,ictal
1.5379298427509935,155.0,ictal
1.5436898796152294,101.0,ictal
1.5494499164794653,32.0,ictal
1.5552099533437014,-34.0,ictal
1.5609699902079373,-83.0,ictal
1.5667300270721731,-127.0,ictal
1.572490063936409,-185.0,ictal
1.578250100800645,-305.0,ictal
1.584010137664881,-454.0,ictal
1.5897701745291168,-602.0,ictal
1.5955302113933527,-702.0,ictal
1.6012902482575888,-733.0,ictal
1.6070502851218247,-704.0,ictal
1.6128103219860606,-613.0,ictal
1.6185703588502964,-515.0,ictal
1.6243303957145325,-430.0,ictal
1.6300904325787684,-318.0,ictal
1.6358504694430043,-121.0,ictal
1.6416105063072401,169.0,ictal
1.6473705431714762,433.0,ictal
1.6531305800357121,604.0,ictal
1.658890616899948,651.0,ictal
1.664650653764184,606.0,ictal
1.67041069062842,507.0,ictal
1.6761707274926558,391.0,ictal
1.6819307643568917,304.0,ictal
1.6876908012211278,239.0,ictal
1.6934508380853637,182.0,ictal
1.6992108749495995,98.0,ictal
1.7049709118138354,18.0,ictal
1.7107309486780715,-51.0,ictal
1.7164909855423074,-94.0,ictal
1.7222510224065433,-165.0,ictal
1.7280110592707791,-276.0,ictal
1.7337710961350152,-415.0,ictal
1.739531132999251,-563.0,ictal
1.745291169863487,-668.0,ictal
1.7510512067277229,-722.0,ictal
1.756811243591959,-720.0,ictal
1.7625712804561948,-621.0,ictal
1.7683313173204307,-534.0,ictal
1.7740913541846666,-421.0,ictal
1.7798513910489027,-335.0,ictal
1.7856114279131385,-156.0,ictal
1.7913714647773744,99.0,ictal
1.7971315016416103,376.0,ictal
1.8028915385058464,582.0,ictal
1.8086515753700823,650.0,ictal
1.8144116122343181,630.0,ictal
1.820171649098554,527.0,ictal
1.82593168596279,419.0,ictal
1.831691722827026,326.0,ictal
1.8374517596912618,260.0,ictal
1.8432117965554977,195.0,ictal
1.8489718334197338,110.0,ictal
1.8547318702839697,31.0,ictal
1.8604919071482056,-41.0,ictal
1.8662519440124417,-99.0,ictal
1.8720119808766775,-165.0,ictal
1.8777720177409134,-276.0,ictal
1.8835320546051493,-417.0,ictal
1.8892920914693854,-568.0,ictal
1.8950521283336212,-690.0,ictal
1.9008121651978571,-738.0,ictal
1.906572202062093,-749.0,ictal
1.912332238926329,-682.0,ictal
1.918092275790565,-595.0,ictal
1.9238523126548008,-503.0,ictal
1.9296123495190367,-403.0,ictal
1.9353723863832728,-238.0,ictal
1.9411324232475087,0.0,ictal
1.9468924601117445,315.0,ictal
1.9526524969759804,544.0,ictal
1.9584125338402165,671.0,ictal
1.9641725707044524,670.0,ictal
1.9699326075686883,592.0,ictal
1.9756926444329241,489.0,ictal
1.9814526812971602,388.0,ictal
1.987212718161396,313.0,ictal
1.992972755025632,241.0,ictal
1.9987327918898679,158.0,ictal
2.004492828754104,71.0,ictal
2.0102528656183396,-7.0,ictal
2.0160129024825757,-76.0,ictal
2.021772939346812,-129.0,ictal
2.0275329762110474,-225.0,ictal
2.0332930130752835,-348.0,ictal
2.0390530499395196,-493.0,ictal
2.0448130868037553,-622.0,ictal
2.0505731236679914,-698.0,ictal
2.0563331605322275,-716.0,ictal
2.062093197396463,-668.0,ictal
2.0678532342606992,-573.0,ictal
2.073613271124935,-472.0,ictal
2.079373307989171,-370.0,ictal
2.085133344853407,-232.0,ictal
2.0908933817176427,-5.0,ictal
2.096653418581879,291.0,ictal
2.102413455446115,541.0,ictal
2.1081734923103506,686.0,ictal
2.1139335291745867,711.0,ictal
2.1196935660388223,645.0,ictal
2.1254536029030584,540.0,ictal
2.1312136397672945,428.0,ictal
2.13697367663153,339.0,ictal
2.1427337134957662,266.0,ictal
2.1484937503600023,184.0,ictal
2.154253787224238,93.0,ictal
2.160013824088474,8.0,ictal
2.1657738609527097,-66.0,ictal
2.171533897816946,-123.0,ictal
2.177293934681182,-207.0,ictal
2.1830539715454176,-320.0,ictal
2.1888140084096537,-462.0,ictal
2.1945740452738898,-601.0,ictal
2.2003340821381254,-702.0,ictal
2.2060941190023615,-738.0,ictal
2.2118541558665976,-717.0,ictal
2.2176141927308333,-628.0,ictal
2.2233742295950694,-518.0,ictal
2.229134266459305,-416.0,ictal
2.234894303323541,-295.0,ictal
2.240654340187777,-75.0,ictal
2.246414377052013,217.0,ictal
2.252174413916249,505.0,ictal
2.257934450780485,692.0,ictal
2.2636944876447207,749.0,ictal
2.269454524508957,704.0,ictal
2.2752145613731924,609.0,ictal
2.2809745982374285,498.0,ictal
2.2867346351016646,410.0,ictal
2.2924946719659003,325.0,ictal
2.2982547088301364,240.0,ictal
2.3040147456943725,137.0,ictal
2.309774782558608,54.0,ictal
2.3155348194228442,-15.0,ictal
2.32129485628708,-74.0,ictal
2.327054893151316,-142.0,ictal
2.332814930015552,-248.0,ictal
2.3385749668797877,-392.0,ictal
2.344335003744024,-582.0,ictal
2.35009504060826,-726.0,ictal
2.3558550774724956,-764.0,ictal
2.3616151143367317,-671.0,ictal
2.3673751512009673,-515.0,ictal
2.3731351880652034,-357.0,ictal
2.3788952249294395,-181.0,ictal
2.384655261793675,37.0,ictal
2.3904152986579112,299.0,ictal
2.3961753355221473,519.0,ictal
2.401935372386383,659.0,ictal
2.407695409250619,702.0,ictal
2.413455446114855,667.0,ictal
2.419215482979091,564.0,ictal
2.424975519843327,423.0,ictal
2.4307355567075626,272.0,ictal
2.4364955935717987,165.0,ictal
2.4422556304360348,80.0,ictal
2.4480156673002704,-1.0,ictal
2.4537757041645065,-69.0,ictal
2.4595357410287426,-146.0,ictal
2.4652957778929783,-202.0,ictal
2.4710558147572144,-232.0,ictal
2.47681585162145,-296.0,ictal
2.482575888485686,-391.0,ictal
2.488335925349922,-516.0,ictal
2.494095962214158,-660.0,ictal
2.499855999078394,-755.0,ictal
2.50561603594263,-804.0,ictal
2.5113760728068657,-732.0,ictal
2.517136109671102,-628.0,ictal
2.5228961465353374,-516.0,ictal
2.5286561833995735,-384.0,ictal
2.5344162202638096,-164.0,ictal
2.5401762571280453,122.0,ictal
2.5459362939922814,422.0,ictal
2.5516963308565175,625.0,ictal
2.557456367720753,722.0,ictal
2.5632164045849892,712.0,ictal
2.568976441449225,628.0,ictal
2.574736478313461,511.0,ictal
2.580496515177697,391.0,ictal
2.5862565520419327,295.0,ictal
2.592016588906169,211.0,ictal
2.597776625770405,119.0,ictal
2.6035366626346406,20.0,ictal
2.6092966994988767,-67.0,ictal
2.6150567363631128,-130.0,ictal
2.6208167732273484,-185.0,ictal
2.6265768100915845,-264.0,ictal
2.63233684695582,-371.0,ictal
2.6380968838200562,-506.0,ictal
2.6438569206842923,-640.0,ictal
2.649616957548528,-737.0,ictal
2.655376994412764,-769.0,ictal
2.661137031277,-724.0,ictal
2.666897068141236,-620.0,ictal
2.672657105005472,-516.0,ictal
2.6784171418697076,-407.0,ictal
2.6841771787339437,-256.0,ictal
2.6899372155981798,-10.0,ictal
2.6956972524624154,303.0,ictal
2.7014572893266515,568.0,ictal
2.7072173261908876,696.0,ictal
2.7129773630551233,708.0,ictal
2.7187373999193594,653.0,ictal
2.724497436783595,556.0,ictal
2.730257473647831,457.0,ictal
2.736017510512067,358.0,ictal
2.741777547376303,262.0,ictal
2.747537584240539,153.0,ictal
2.753297621104775,48.0,ictal
2.7590576579690107,-25.0,ictal
2.764817694833247,-95.0,ictal
2.770577731697483,-143.0,ictal
2.7763377685617185,-224.0,ictal
2.7820978054259546,-341.0,ictal
2.7878578422901903,-475.0,ictal
2.7936178791544264,-618.0,ictal
2.7993779160186625,-712.0,ictal
2.805137952882898,-752.0,ictal
2.8108979897471342,-727.0,ictal
2.8166580266113703,-630.0,ictal
2.822418063475606,-526.0,ictal
2.828178100339842,-411.0,ictal
2.8339381372040777,-267.0,ictal
2.839698174068314,-31.0,ictal
2.84545821093255,274.0,ictal
2.8512182477967856,531.0,ictal
2.8569782846610217,686.0,ictal
2.8627383215252578,728.0,ictal
2.8684983583894934,665.0,ictal
2.8742583952537295,577.0,ictal
2.880018432117965,459.0,ictal
2.8857784689822013,355.0,ictal
2.8915385058464373,264.0,ictal
2.897298542710673,170.0,ictal
2.903058579574909,64.0,ictal
2.908818616439145,-23.0,ictal
2.914578653303381,-88.0,ictal
2.920338690167617,-145.0,ictal
2.9260987270318526,-218.0,ictal
2.9318587638960887,-333.0,ictal
2.9376188007603248,-458.0,ictal
2.9433788376245604,-592.0,ictal
2.9491388744887965,-715.0,ictal
2.9548989113530326,-752.0,ictal
2.9606589482172683,-754.0,ictal
2.9664189850815044,-657.0,ictal
2.9721790219457405,-544.0,ictal
2.977939058809976,-431.0,ictal
2.983699095674212,-309.0,ictal
2.989459132538448,-93.0,ictal
2.995219169402684,194.0,ictal
3.00097920626692,498.0,ictal
3.0067392431311557,676.0,ictal
3.012499279995392,745.0,ictal
3.018259316859628,705.0,ictal
3.0240193537238635,612.0,ictal
3.0297793905880996,497.0,ictal
3.0355394274523353,393.0,ictal
3.0412994643165714,311.0,ictal
3.0470595011808075,228.0,ictal
3.052819538045043,135.0,ictal
3.0585795749092792,55.0,ictal
3.0643396117735153,-13.0,ictal
3.070099648637751,-101.0,ictal
3.075859685501987,-227.0,ictal
3.0816197223662227,-392.0,ictal
3.087379759230459,-548.0,ictal
3.093139796094695,-641.0,ictal
3.0988998329589306,-704.0,ictal
3.1046598698231667,-655.0,ictal
3.1104199066874028,-571.0,ictal
3.1161799435516384,-470.0,ictal
3.1219399804158745,-372.0,ictal
3.12770001728011,-239.0,ictal
3.1334600541443463,-36.0,ictal
3.1392200910085823,227.0,ictal
3.144980127872818,475.0,ictal
3.150740164737054,630.0,ictal
3.15650020160129,691.0,ictal
3.162260238465526,636.0,ictal
3.168020275329762,540.0,ictal
3.173780312193998,400.0,ictal
3.1795403490582337,275.0,ictal
3.18530038592247,183.0,ictal
3.1910604227867054,83.0,ictal
3.1968204596509415,4.0,ictal
3.2025804965151776,-76.0,ictal
3.2083405333794133,-138.0,ictal
3.2141005702436494,-175.0,ictal
3.2198606071078855,-222.0,ictal
3.225620643972121,-300.0,ictal
3.231380680836357,-396.0,ictal
3.237140717700593,-538.0,ictal
3.242900754564829,-668.0,ictal
3.248660791429065,-762.0,ictal
3.2544208282933007,-791.0,ictal
3.260180865157537,-719.0,ictal
3.265940902021773,-609.0,ictal
3.2717009388860085,-495.0,ictal
3.2774609757502446,-364.0,ictal
3.2832210126144803,-160.0,ictal
3.2889810494787164,132.0,ictal
3.2947410863429525,434.0,ictal
3.300501123207188,653.0,ictal
3.3062611600714242,758.0,ictal
3.3120211969356603,738.0,ictal
3.317781233799896,654.0,ictal
3.323541270664132,540.0,ictal
3.329301307528368,420.0,ictal
3.335061344392604,334.0,ictal
3.34082138125684,242.0,ictal
3.3465814181210756,142.0,ictal
3.3523414549853117,51.0,ictal
3.3581014918495478,-47.0,ictal
3.3638615287137834,-142.0,ictal
3.3696215655780195,-276.0,ictal
3.3753816024422556,-409.0,ictal
3.3811416393064913,-548.0,ictal
3.3869016761707273,-628.0,ictal
3.392661713034963,-663.0,ictal
3.398421749899199,-662.0,ictal
3.404181786763435,-588.0,ictal
3.409941823627671,-494.0,ictal
3.415701860491907,-391.0,ictal
3.421461897356143,-291.0,ictal
3.4272219342203787,-128.0,ictal
3.432981971084615,120.0,ictal
3.4387420079488504,400.0,ictal
3.4445020448130865,606.0,ictal
3.4502620816773226,717.0,ictal
3.4560221185415583,705.0,ictal
3.4617821554057944,620.0,ictal
3.4675421922700305,500.0,ictal
3.473302229134266,354.0,ictal
3.479062265998502,238.0,ictal
3.484822302862738,161.0,ictal
3.490582339726974,70.0,ictal
3.49634237659121,-11.0,ictal
3.5021024134554457,-94.0,ictal
3.507862450319682,-152.0,ictal
3.513622487183918,-195.0,ictal
3.5193825240481535,-254.0,ictal
3.5251425609123896,-344.0,ictal
3.5309025977766257,-476.0,ictal
3.5366626346408614,-615.0,ictal
3.5424226715050975,-735.0,ictal
3.548182708369333,-796.0,ictal
3.5539427452335692,-769.0,ictal
3.5597027820978053,-684.0,ictal
3.565462818962041,-556.0,ictal
3.571222855826277,-446.0,ictal
3.576982892690513,-291.0,ictal
3.582742929554749,-46.0,ictal
3.588502966418985,264.0,ictal
3.5942630032832206,543.0,ictal
3.6000230401474567,700.0,ictal
3.6057830770116928,737.0,ictal
3.6115431138759284,677.0,ictal
3.6173031507401645,582.0,ictal
3.6230631876044006,454.0,ictal
3.6288232244686363,343.0,ictal
3.6345832613328724,250.0,ictal
3.640343298197108,141.0,ictal
3.646103335061344,46.0,ictal
3.65186337192558,-48.0,ictal
3.657623408789816,-109.0,ictal
3.663383445654052,-162.0,ictal
3.669143482518288,-215.0,ictal
3.6749035193825237,-302.0,ictal
3.68066355624676,-425.0,ictal
3.6864235931109954,-561.0,ictal
3.6921836299752315,-685.0,ictal
3.6979436668394676,-752.0,ictal
3.7037037037037033,-770.0,ictal
3.7094637405679394,-683.0,ictal
3.7152237774321755,-583.0,ictal
3.720983814296411,-470.0,ictal
3.726743851160647,-345.0,ictal
3.7325038880248833,-136.0,ictal
3.738263924889119,147.0,ictal
3.744023961753355,454.0,ictal
3.7497839986175907,664.0,ictal
3.755544035481827,746.0,ictal
3.761304072346063,727.0,ictal
3.7670641092102986,642.0,ictal
3.7728241460745346,523.0,ictal
3.7785841829387707,407.0,ictal
3.7843442198030064,311.0,ictal
3.7901042566672425,215.0,ictal
3.795864293531478,104.0,ictal
3.8016243303957142,7.0,ictal
3.8073843672599503,-75.0,ictal
3.813144404124186,-135.0,ictal
3.818904440988422,-194.0,ictal
3.824664477852658,-291.0,ictal
3.830424514716894,-395.0,ictal
3.83618455158113,-520.0,ictal
3.8419445884453656,-640.0,ictal
3.8477046253096017,-742.0,ictal
3.8534646621738378,-781.0,ictal
3.8592246990380734,-746.0,ictal
3.8649847359023095,-647.0,ictal
3.8707447727665456,-530.0,ictal
3.8765048096307813,-418.0,ictal
3.8822648464950174,-250.0,ictal
3.8880248833592534,2.0,ictal
3.893784920223489,322.0,ictal
3.899544957087725,585.0,ictal
3.905304993951961,732.0,ictal
3.911065030816197,754.0,ictal
3.916825067680433,690.0,ictal
3.9225851045446687,585.0,ictal
3.928345141408905,461.0,ictal
3.934105178273141,361.0,ictal
3.9398652151373765,255.0,ictal
3.9456252520016126,141.0,ictal
3.9513852888658483,36.0,ictal
3.9571453257300844,-55.0,ictal
3.9629053625943205,-121.0,ictal
3.968665399458556,-169.0,ictal
3.974425436322792,-244.0,ictal
3.9801854731870283,-339.0,ictal
3.985945510051264,-467.0,ictal
3.9917055469155,-601.0,ictal
3.9974655837797357,-709.0,ictal
4.003225620643972,-759.0,ictal
4.008985657508208,-769.0,ictal
4.0147456943724436,-685.0,ictal
4.020505731236679,-586.0,ictal
4.026265768100916,-471.0,ictal
4.032025804965151,-346.0,ictal
4.037785841829387,-116.0,ictal
4.043545878693624,162.0,ictal
4.049305915557859,476.0,ictal
4.055065952422095,683.0,ictal
4.060825989286331,771.0,ictal
4.066586026150567,740.0,ictal
4.072346063014803,649.0,ictal
4.078106099879039,532.0,ictal
4.083866136743275,421.0,ictal
4.089626173607511,321.0,ictal
4.095386210471747,212.0,ictal
4.101146247335983,92.0,ictal
4.106906284200218,-5.0,ictal
4.112666321064455,-82.0,ictal
4.118426357928691,-139.0,ictal
4.124186394792926,-201.0,ictal
4.129946431657162,-287.0,ictal
4.1357064685213984,-397.0,ictal
4.141466505385634,-530.0,ictal
4.14722654224987,-650.0,ictal
4.152986579114106,-735.0,ictal
4.158746615978342,-770.0,ictal
4.164506652842578,-735.0,ictal
4.170266689706814,-651.0,ictal
4.17602672657105,-536.0,ictal
4.181786763435285,-420.0,ictal
4.187546800299522,-258.0,ictal
4.193306837163758,-1.0,ictal
4.199066874027993,316.0,ictal
4.20482691089223,583.0,ictal
4.2105869477564655,732.0,ictal
4.216346984620701,757.0,ictal
4.222107021484937,693.0,ictal
4.227867058349173,591.0,ictal
4.233627095213409,470.0,ictal
4.239387132077645,366.0,ictal
4.245147168941881,259.0,ictal
4.250907205806117,143.0,ictal
4.2566672426703525,34.0,ictal
4.262427279534589,-52.0,ictal
4.268187316398825,-118.0,ictal
4.27394735326306,-175.0,ictal
4.279707390127297,-251.0,ictal
4.2854674269915325,-378.0,ictal
4.291227463855768,-506.0,ictal
4.296987500720005,-651.0,ictal
4.30274753758424,-732.0,ictal
4.308507574448476,-758.0,ictal
4.3142676113127125,-678.0,ictal
4.320027648176948,-570.0,ictal
4.325787685041184,-452.0,ictal
4.3315477219054195,-341.0,ictal
4.337307758769656,-160.0,ictal
4.343067795633892,103.0,ictal
4.348827832498127,400.0,ictal
4.354587869362364,618.0,ictal
4.3603479062265995,721.0,ictal
4.366107943090835,722.0,ictal
4.371867979955072,637.0,ictal
4.377628016819307,522.0,ictal
4.383388053683543,390.0,ictal
4.3891480905477795,286.0,ictal
4.394908127412015,191.0,ictal
4.400668164276251,97.0,ictal
4.406428201140487,27.0,ictal
4.412188238004723,-39.0,ictal
4.417948274868959,-93.0,ictal
4.423708311733195,-201.0,ictal
4.429468348597431,-333.0,ictal
4.4352283854616665,-475.0,ictal
4.440988422325902,-599.0,ictal
4.446748459190139,-684.0,ictal
4.452508496054374,-721.0,ictal
4.45826853291861,-704.0,ictal
4.464028569782847,-621.0,ictal
4.469788606647082,-516.0,ictal
4.475548643511318,-410.0,ictal
4.481308680375554,-280.0,ictal
4.48706871723979,-72.0,ictal
4.492828754104026,210.0,ictal
4.498588790968262,488.0,ictal
4.504348827832498,674.0,ictal
4.5101088646967336,748.0,ictal
4.51586890156097,719.0,ictal
4.521628938425206,623.0,ictal
4.527388975289441,497.0,ictal
4.533149012153677,372.0,ictal
4.538909049017914,272.0,ictal
4.544669085882149,168.0,ictal
4.550429122746385,59.0,ictal
4.556189159610621,-35.0,ictal
4.561949196474857,-111.0,ictal
4.567709233339093,-171.0,ictal
4.573469270203329,-226.0,ictal
4.579229307067565,-307.0,ictal
4.584989343931801,-401.0,ictal
4.590749380796037,-514.0,ictal
4.596509417660273,-647.0,ictal
4.602269454524508,-741.0,ictal
4.608029491388745,-782.0,ictal
4.613789528252981,-772.0,ictal
4.619549565117216,-680.0,ictal
4.625309601981453,-581.0,ictal
4.6310696388456885,-462.0,ictal
4.636829675709924,-319.0,ictal
4.64258971257416,-57.0,ictal
4.648349749438396,260.0,ictal
4.654109786302632,563.0,ictal
4.659869823166868,753.0,ictal
4.665629860031104,803.0,ictal
4.67138989689534,757.0,ictal
4.677149933759575,657.0,ictal
4.682909970623812,534.0,ictal
